ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,label
2025-05-02T20:02:05.460052+00:00,Ca0a4b000,10.0.0.34,27814,252.158.6.115,1075,udp,dns,61.876149499551616,5013,9902,benign
2025-05-02T20:02:05.460062+00:00,Ce6ea9c27,10.0.0.50,42240,233.103.104.108,52831,udp,ssh,251.2726925539248,4715,7215,benign
2025-05-02T20:02:05.460071+00:00,Cfce851ae,10.0.0.192,34213,83.12.183.170,32632,udp,ftp,187.25638667473385,4643,705,benign
2025-05-02T20:02:05.460081+00:00,C73af828d,10.0.0.241,40555,147.128.252.231,10196,tcp,http,29.772208249629625,4598,302,benign
2025-05-02T20:02:05.460090+00:00,C7bc824ad,10.0.0.105,3616,10.165.94.47,27765,tcp,https,288.8855781880442,9358,9941,benign
2025-05-02T20:02:05.460100+00:00,C3966d71e,10.0.0.229,13897,213.65.69.189,8613,tcp,ssh,31.65395255267088,8268,7931,benign
2025-05-02T20:02:05.460113+00:00,C9a60528f,10.0.0.252,57039,180.162.177.75,55682,udp,http,239.66437790405843,8205,7653,benign
2025-05-02T20:02:05.460123+00:00,Cb25b40ce,10.0.0.227,31829,122.47.11.25,7779,tcp,ftp,83.16547939792929,4524,505,malicious
2025-05-02T20:02:05.460133+00:00,Cd07e433d,10.0.0.62,63787,219.48.32.200,32083,tcp,dns,219.06679844908106,8132,834,benign
2025-05-02T20:02:05.460143+00:00,C275b6c32,10.0.0.210,7789,63.149.149.77,29211,udp,ftp,73.18560144955896,581,1124,benign
2025-05-02T20:02:05.460152+00:00,C159a5778,10.0.0.76,38775,205.159.180.129,36881,tcp,http,271.3337327966997,5294,5867,benign
2025-05-02T20:02:05.460161+00:00,C3a2b6c3d,10.0.0.225,54954,27.156.157.173,22720,tcp,ftp,256.51154992567496,9703,2392,benign
2025-05-02T20:02:05.460171+00:00,Cdd7dbba5,10.0.0.143,1972,33.149.241.206,31272,tcp,ssh,155.89060082800887,7074,6974,benign
2025-05-02T20:02:05.460180+00:00,C92bae85a,10.0.0.162,43138,35.140.38.225,65235,udp,dns,23.505771900023106,2870,761,benign
2025-05-02T20:02:05.460190+00:00,C1b3466d4,10.0.0.195,5480,31.58.0.59,34400,udp,http,214.59051405395613,3679,2705,benign
2025-05-02T20:02:05.460199+00:00,C143175f2,10.0.0.204,58309,10.0.0.99,28870,tcp,https,20.799215459701138,9149,8043,malicious
2025-05-02T20:02:05.460208+00:00,C7bf64ba8,10.0.0.3,29053,10.0.0.99,42455,tcp,dns,80.60585369419421,3216,6110,malicious
2025-05-02T20:02:05.460216+00:00,Cbee3450f,10.0.0.131,34407,49.101.50.111,44849,tcp,ftp,178.83829085649492,3435,3878,benign
2025-05-02T20:02:05.460226+00:00,C1a665fc2,10.0.0.70,33980,84.167.10.212,7599,udp,ssh,36.63211435228318,9047,8394,benign
2025-05-02T20:02:05.460235+00:00,C1b9ce2df,10.0.0.39,65487,99.157.232.18,7681,udp,ssh,36.11810160015759,9353,9255,benign
2025-05-02T20:02:05.460245+00:00,C32082fe3,10.0.0.139,15741,101.184.219.52,25379,udp,dns,185.93193032546603,7778,4708,benign
2025-05-02T20:02:05.460259+00:00,Cd25471e0,10.0.0.161,13460,103.252.96.189,55445,udp,dns,249.11349162803893,5988,8431,benign
2025-05-02T20:02:05.460269+00:00,C78cf594d,10.0.0.36,29653,115.17.81.182,9730,tcp,https,279.67286563584446,3797,3614,benign
2025-05-02T20:02:05.460279+00:00,Cce685cf2,10.0.0.72,18770,38.28.173.129,29188,udp,dns,161.56499198448083,5518,4019,benign
2025-05-02T20:02:05.460288+00:00,C5ee873ed,10.0.0.234,62629,193.113.158.181,45396,udp,https,73.3738430558106,4486,5904,benign
2025-05-02T20:02:05.460298+00:00,C9dce1093,10.0.0.170,44464,185.81.78.115,35720,udp,https,52.797987855954986,8943,9461,benign
2025-05-02T20:02:05.460308+00:00,Ca0c30eca,10.0.0.194,31669,39.61.74.180,6273,tcp,http,128.098738529403,1323,7240,benign
2025-05-02T20:02:05.460317+00:00,C42970a4c,10.0.0.95,48767,57.56.163.185,57902,udp,ssh,291.39544434791867,3824,8606,benign
2025-05-02T20:02:05.460327+00:00,C58fce0b1,10.0.0.147,40767,125.139.157.158,3398,udp,dns,239.56089939114554,7183,314,benign
2025-05-02T20:02:05.460336+00:00,C85924135,10.0.0.155,1517,135.199.184.248,4171,tcp,ssh,272.8501715933453,9305,4096,benign
2025-05-02T20:02:05.460345+00:00,C3adb91a8,10.0.0.78,53987,54.149.103.155,18990,udp,https,95.17998339132512,626,2229,benign
2025-05-02T20:02:05.460355+00:00,C2fe8c6f8,10.0.0.29,32954,136.131.207.116,44892,tcp,ftp,238.8817255116404,5592,9427,benign
2025-05-02T20:02:05.460364+00:00,Cadea0377,10.0.0.5,18415,210.95.66.119,18456,tcp,ftp,210.398157552295,104,2962,benign
2025-05-02T20:02:05.460373+00:00,Ccd35b886,10.0.0.117,20142,17.193.8.68,7647,udp,ftp,83.10432778821792,533,6570,benign
2025-05-02T20:02:05.460383+00:00,C3aece53e,10.0.0.176,54938,192.168.1.100,44105,tcp,ssh,26.214198568720636,9548,8958,malicious
2025-05-02T20:02:05.460391+00:00,Ca4bf1b3e,10.0.0.56,41644,177.219.36.174,18205,udp,ftp,230.0696399837499,9911,5967,benign
2025-05-02T20:02:05.460401+00:00,C95fa07c4,10.0.0.182,32526,47.207.104.141,34654,tcp,dns,252.95102216560971,2326,7452,benign
2025-05-02T20:02:05.460410+00:00,Cd7cb4b07,10.0.0.80,25108,118.246.86.165,5081,udp,ftp,76.56365431036657,9133,630,benign
2025-05-02T20:02:05.460420+00:00,C06191a02,10.0.0.7,3862,5.110.166.29,25316,tcp,http,105.30709309622988,3793,4647,benign
2025-05-02T20:02:05.460430+00:00,C293dd642,10.0.0.215,12660,5.36.57.91,60881,udp,http,170.5134205306609,9395,601,benign
2025-05-02T20:02:05.460439+00:00,C30cfb888,10.0.0.161,42007,64.37.216.28,52873,tcp,https,206.56463564245544,3596,7925,benign
2025-05-02T20:02:05.460448+00:00,Cc1beac20,10.0.0.8,38390,253.212.98.143,64777,udp,dns,233.5590657016693,8032,1850,benign
2025-05-02T20:02:05.460458+00:00,Cdbfa2d29,10.0.0.152,34208,34.32.97.144,40464,tcp,dns,195.7085724350582,1534,7847,benign
2025-05-02T20:02:05.460467+00:00,C74e2abbe,10.0.0.243,5996,125.111.82.154,2922,tcp,ssh,23.966274743843595,1751,2555,benign
2025-05-02T20:02:05.460476+00:00,C62ef8c3a,10.0.0.33,49680,241.251.231.252,7159,udp,https,265.8405296144714,2925,6150,benign
2025-05-02T20:02:05.460486+00:00,C34c4b82b,10.0.0.7,13820,47.215.128.4,4855,tcp,ssh,282.7751831804623,1267,2887,benign
2025-05-02T20:02:05.460495+00:00,Cf4da8abb,10.0.0.58,65230,65.17.53.232,38141,tcp,ftp,16.56813350172511,7276,9809,benign
2025-05-02T20:02:05.460505+00:00,C01e746bd,10.0.0.186,65048,159.144.114.130,4062,tcp,https,283.40466836947377,5314,113,benign
2025-05-02T20:02:05.460514+00:00,Cc457450f,10.0.0.130,11993,9.170.192.14,36704,tcp,dns,164.33540986578845,4607,2611,benign
2025-05-02T20:02:05.460524+00:00,C0e88e56e,10.0.0.154,54320,27.18.189.110,13557,udp,ftp,130.97199683316757,9458,9591,malicious
2025-05-02T20:02:05.460533+00:00,Cf2715e30,10.0.0.97,30679,4.43.130.19,4443,udp,ftp,190.10491776251055,3451,8087,benign
2025-05-02T20:02:05.460543+00:00,C7ba5d4be,10.0.0.223,5327,222.178.244.42,4482,tcp,ssh,108.10503337233686,9112,3878,benign
2025-05-02T20:02:05.460552+00:00,C0bc1aa99,10.0.0.25,2570,51.103.51.138,65108,tcp,dns,295.2305821078698,1015,993,benign
2025-05-02T20:02:05.460562+00:00,Cb899ff31,10.0.0.93,39665,36.205.91.67,11173,udp,http,141.70756681123248,9018,2823,benign
2025-05-02T20:02:05.460571+00:00,C2642414e,10.0.0.248,2328,131.150.185.168,57097,udp,http,123.33491180700172,1071,7150,benign
2025-05-02T20:02:05.460581+00:00,Cdc85dca1,10.0.0.142,44071,49.224.12.112,5399,udp,dns,215.04000423142506,9882,8635,malicious
2025-05-02T20:02:05.460590+00:00,C097e1a7e,10.0.0.152,14316,46.109.95.60,4372,tcp,ftp,210.41315975091723,8051,7254,benign
2025-05-02T20:02:05.460600+00:00,C5b9e794e,10.0.0.216,32523,159.52.24.110,55423,udp,http,231.33654328603993,4507,3876,benign
2025-05-02T20:02:05.460610+00:00,Cc54346e3,10.0.0.123,19336,219.225.209.227,57285,tcp,https,42.82039959719697,7353,4316,benign
2025-05-02T20:02:05.460619+00:00,C2cd7cb6a,10.0.0.142,18945,192.168.1.100,8913,tcp,dns,14.107031231237338,5990,2232,malicious
2025-05-02T20:02:05.460628+00:00,Cd020a12c,10.0.0.254,12862,86.189.176.195,45918,tcp,https,232.78422876055686,9010,8764,benign
2025-05-02T20:02:05.460637+00:00,C34799085,10.0.0.223,61593,187.247.210.218,21033,udp,http,1.3068299871656641,3167,1994,malicious
2025-05-02T20:02:05.460647+00:00,Cf16ad40f,10.0.0.247,29463,232.36.4.34,8914,udp,ftp,73.17127063855534,3996,7136,benign
2025-05-02T20:02:05.460656+00:00,C8f655b22,10.0.0.236,25294,52.206.126.103,48953,udp,dns,82.8131518202058,8419,4874,benign
2025-05-02T20:02:05.460666+00:00,Cc5e010c0,10.0.0.23,1393,189.218.97.127,39092,tcp,http,36.639688673343166,7829,3670,benign
2025-05-02T20:02:05.460675+00:00,C2bd218c4,10.0.0.59,20815,67.4.210.13,54881,tcp,http,76.73564491814527,8855,1141,benign
2025-05-02T20:02:05.460685+00:00,Cdeeaab39,10.0.0.204,38370,247.50.16.247,22249,udp,https,228.6193544604423,8960,6842,benign
2025-05-02T20:02:05.460694+00:00,C1d075969,10.0.0.191,13144,173.146.64.188,26430,udp,ssh,34.14083091199073,833,357,benign
2025-05-02T20:02:05.460704+00:00,C28b5ab85,10.0.0.161,3152,220.52.188.241,2893,udp,dns,110.35795977444283,561,2153,benign
2025-05-02T20:02:05.460714+00:00,C295cf916,10.0.0.24,60729,43.238.230.157,36833,udp,ssh,217.44208731678407,2659,1975,benign
2025-05-02T20:02:05.460723+00:00,C4e409043,10.0.0.201,34283,119.143.107.247,58056,tcp,http,9.712343540097072,2191,3052,benign
2025-05-02T20:02:05.460732+00:00,C1735ae9c,10.0.0.176,2849,107.248.207.14,52242,tcp,ssh,109.97317071683014,973,1061,benign
2025-05-02T20:02:05.460742+00:00,C97b86de9,10.0.0.7,38504,184.130.156.213,56846,tcp,http,33.30533923859563,8231,7024,benign
2025-05-02T20:02:05.460751+00:00,C31695e6c,10.0.0.29,9714,72.146.131.240,29898,udp,https,146.0146603865907,6882,2074,benign
2025-05-02T20:02:05.460761+00:00,C2808df68,10.0.0.246,20789,72.47.70.138,35644,udp,ftp,182.93797647586084,5684,1907,benign
2025-05-02T20:02:05.460770+00:00,Cb15b038c,10.0.0.130,15459,246.237.119.140,15307,tcp,https,63.37408548599085,8787,4821,benign
2025-05-02T20:02:05.460780+00:00,C2c513e33,10.0.0.35,5028,170.23.200.110,41155,tcp,ssh,216.621804572345,6405,5036,benign
2025-05-02T20:02:05.460789+00:00,Cebb00058,10.0.0.165,29393,36.5.68.189,16034,tcp,dns,142.30162147816557,6380,7015,benign
2025-05-02T20:02:05.460799+00:00,Ceaf9e576,10.0.0.39,19523,162.76.190.174,26548,tcp,ssh,102.94873607495383,1394,7004,benign
2025-05-02T20:02:05.460808+00:00,Ca165bead,10.0.0.163,7669,68.77.107.152,47498,udp,dns,85.75834524988022,9004,6936,benign
2025-05-02T20:02:05.460817+00:00,Cd64548be,10.0.0.236,26478,192.168.1.100,51424,tcp,dns,213.33466875355543,4172,752,malicious
2025-05-02T20:02:05.460826+00:00,C0c1f2611,10.0.0.235,4271,106.231.66.51,14608,tcp,ssh,4.805850868717257,2530,3690,benign
2025-05-02T20:02:05.460835+00:00,Cd37f525b,10.0.0.221,32696,121.32.58.52,32602,udp,dns,62.06316132902871,5998,1408,benign
2025-05-02T20:02:05.460845+00:00,Ca05f28aa,10.0.0.38,46310,250.63.53.143,55162,udp,dns,57.31263897628001,1132,6580,benign
2025-05-02T20:02:05.460854+00:00,C1ed96fe3,10.0.0.161,18926,203.51.168.186,36779,udp,https,290.0328134246255,7686,9813,benign
2025-05-02T20:02:05.460864+00:00,C3691e7ce,10.0.0.28,60228,149.110.23.98,1791,udp,http,110.35992418389841,4958,701,benign
2025-05-02T20:02:05.460882+00:00,Ce2a0c828,10.0.0.49,45708,108.114.171.113,60328,udp,https,143.0029941163739,1266,6610,benign
2025-05-02T20:02:05.460892+00:00,C6fc6e1f8,10.0.0.215,2807,172.233.221.143,54262,udp,https,65.96153470687503,6647,6838,benign
2025-05-02T20:02:05.460902+00:00,Cd12e63a1,10.0.0.67,64957,96.33.222.210,56865,tcp,dns,264.1574365065004,7631,5239,benign
2025-05-02T20:02:05.460911+00:00,C5e7a6e5f,10.0.0.143,34494,245.32.76.151,37157,tcp,http,6.388359059791949,7433,3648,benign
2025-05-02T20:02:05.460921+00:00,C77070d72,10.0.0.100,39131,157.48.143.161,58539,udp,https,214.30293796186638,3976,2389,benign
2025-05-02T20:02:05.460931+00:00,C3eb5742b,10.0.0.84,61100,251.119.139.186,32064,udp,ssh,14.673840946966973,2027,7574,benign
2025-05-02T20:02:05.460940+00:00,C9bcf7984,10.0.0.130,24313,72.61.150.34,6892,tcp,http,32.753637742484244,9178,5461,benign
2025-05-02T20:02:05.460950+00:00,C8dc63fb3,10.0.0.182,12610,189.11.150.49,7924,tcp,dns,141.6407082899462,9733,4555,benign
2025-05-02T20:02:05.460959+00:00,Cbd413df3,10.0.0.224,48766,176.242.192.204,55453,tcp,ftp,136.39047018329012,7051,2989,benign
2025-05-02T20:02:05.460968+00:00,Cc0e9438c,10.0.0.43,10212,253.131.255.239,46371,udp,ftp,5.810686194627756,3831,4247,benign
2025-05-02T20:02:05.460978+00:00,C580ef139,10.0.0.123,3746,249.141.177.239,36974,tcp,dns,128.75419691482074,2072,1950,benign
2025-05-02T20:02:05.460987+00:00,C4401bca3,10.0.0.70,12956,28.120.145.162,23071,tcp,https,202.02670054981675,3013,764,benign
2025-05-02T20:02:05.460996+00:00,C95c92d69,10.0.0.158,7014,148.82.216.24,52415,tcp,ftp,101.34596764882089,8472,3203,benign
2025-05-02T20:02:05.461006+00:00,Cf61bf1e9,10.0.0.197,60533,232.71.250.157,24388,tcp,https,64.21298597599758,5724,1561,benign
2025-05-02T20:02:05.461015+00:00,C34bd4c9b,10.0.0.95,25127,1.61.147.100,48922,tcp,ftp,161.15976671806493,6265,7301,benign
2025-05-02T20:02:05.461025+00:00,C91d2b6c9,10.0.0.42,64792,137.152.200.62,20579,tcp,http,85.2763100496337,4317,3571,benign
2025-05-02T20:02:05.461034+00:00,Cb7112824,10.0.0.146,55225,40.164.81.241,59232,udp,ssh,207.92778661457137,5455,7064,malicious
2025-05-02T20:02:05.461044+00:00,Ceda7c1c0,10.0.0.74,60931,175.237.244.234,30616,tcp,ftp,286.1720290141724,4208,5387,benign
2025-05-02T20:02:05.461053+00:00,C6d9d2fdc,10.0.0.61,36296,66.71.26.137,42350,tcp,dns,298.12484655533154,9264,3107,benign
2025-05-02T20:02:05.461062+00:00,C70cae58c,10.0.0.138,13290,193.29.13.253,38108,udp,dns,169.41022322196508,7864,9153,benign
2025-05-02T20:02:05.461072+00:00,Ca150e52c,10.0.0.126,15581,114.76.159.213,45855,tcp,https,113.14992366958523,6621,5984,benign
2025-05-02T20:02:05.461081+00:00,Cf6d13eb4,10.0.0.234,33577,37.190.20.94,24108,udp,http,61.41039208089314,2408,3737,benign
2025-05-02T20:02:05.461091+00:00,C7d7de3a5,10.0.0.9,4656,96.97.63.29,18976,tcp,dns,68.50519336344546,7785,9936,benign
2025-05-02T20:02:05.461100+00:00,Ccdc6d243,10.0.0.33,37992,56.13.195.121,18688,tcp,https,228.0486312467334,1984,3495,benign
2025-05-02T20:02:05.461110+00:00,Cf4260c91,10.0.0.181,3078,222.77.50.184,13879,udp,dns,229.5050493093393,9002,1431,benign
2025-05-02T20:02:05.461119+00:00,C4e621c86,10.0.0.37,3892,213.108.77.26,50729,udp,dns,238.32602276629586,5522,1678,benign
2025-05-02T20:02:05.461129+00:00,C2b91cb69,10.0.0.114,35668,189.51.96.196,48669,tcp,dns,290.04134203208616,8852,9453,benign
2025-05-02T20:02:05.461138+00:00,C441d6646,10.0.0.178,3722,79.203.28.161,9905,udp,http,206.46894905805033,8830,1854,benign
2025-05-02T20:02:05.461148+00:00,Cf9963460,10.0.0.123,14633,37.100.97.209,24409,tcp,https,230.10839086409658,4725,229,benign
2025-05-02T20:02:05.461157+00:00,Cd8b159e1,10.0.0.43,7332,38.183.163.162,146,udp,http,159.28773114646975,9054,7747,benign
2025-05-02T20:02:05.461167+00:00,C5cc9e21f,10.0.0.91,9567,229.59.147.232,7081,udp,ssh,59.63547673730243,7457,9081,benign
2025-05-02T20:02:05.461176+00:00,C59c29a92,10.0.0.250,16103,254.220.247.216,12480,udp,ftp,173.18883539085428,3033,8794,benign
2025-05-02T20:02:05.461185+00:00,Cf29ce449,10.0.0.229,56145,103.67.124.147,46349,udp,dns,73.38658458415183,169,5279,benign
2025-05-02T20:02:05.461195+00:00,C78467965,10.0.0.103,38965,234.74.93.111,56838,udp,dns,121.56177939726764,6628,6639,benign
2025-05-02T20:02:05.461205+00:00,C5b014f1e,10.0.0.70,46486,141.58.64.184,60042,udp,http,148.2282821044657,2647,3468,benign
2025-05-02T20:02:05.461214+00:00,C1cf7fd04,10.0.0.64,50007,107.109.212.128,5427,udp,ftp,39.11534359287597,7199,1062,benign
2025-05-02T20:02:05.461224+00:00,C0063dee0,10.0.0.55,15566,249.30.184.21,33077,tcp,http,293.3822971885797,7872,8458,benign
2025-05-02T20:02:05.461233+00:00,C37ff9870,10.0.0.237,59305,167.188.4.39,8690,tcp,https,56.343236328026364,9027,2376,benign
2025-05-02T20:02:05.461243+00:00,Cb292c2d4,10.0.0.153,6792,143.117.170.220,27994,tcp,https,257.11962536537123,4388,5457,benign
2025-05-02T20:02:05.461252+00:00,C32fa93c7,10.0.0.136,29060,199.181.212.197,15415,tcp,ftp,16.89692857325915,4308,297,benign
2025-05-02T20:02:05.461262+00:00,Cd63c0c6a,10.0.0.42,39571,127.60.141.80,40317,udp,ftp,68.49871081173217,6822,7593,benign
2025-05-02T20:02:05.461271+00:00,Ca690a97f,10.0.0.190,32209,63.192.179.218,18523,udp,ssh,272.7938308264973,3499,4724,benign
2025-05-02T20:02:05.461281+00:00,C434770b0,10.0.0.252,63183,187.147.123.128,49391,tcp,http,53.71496554954949,855,371,benign
2025-05-02T20:02:05.461291+00:00,Cbfde7e89,10.0.0.149,18128,79.195.247.67,27162,tcp,ftp,158.27834527888845,5991,2572,benign
2025-05-02T20:02:05.461300+00:00,Cb74bb7d3,10.0.0.137,2766,107.57.14.230,50671,udp,ssh,74.47944600394968,2198,6628,benign
2025-05-02T20:02:05.461309+00:00,Ca317ea7d,10.0.0.42,60014,209.43.46.37,54666,tcp,http,16.78824284252194,7469,2831,benign
2025-05-02T20:02:05.461319+00:00,C379c6bb6,10.0.0.141,51879,192.168.1.100,7195,tcp,ftp,288.64408718282846,378,5593,malicious
2025-05-02T20:02:05.461327+00:00,C4c8cbac2,10.0.0.30,42616,199.251.172.39,24638,udp,dns,93.33324490680009,9907,9848,benign
2025-05-02T20:02:05.461337+00:00,Cde78fd5d,10.0.0.191,10566,215.1.3.176,8208,udp,http,169.06204559769785,8305,4596,benign
2025-05-02T20:02:05.461346+00:00,C68c7483c,10.0.0.65,6806,51.110.223.171,57758,udp,ftp,153.40432591609922,9821,2123,benign
2025-05-02T20:02:05.461356+00:00,C5e427ea4,10.0.0.49,8536,151.30.184.187,15747,tcp,ssh,127.90656215758271,7044,8203,benign
2025-05-02T20:02:05.461365+00:00,C15348445,10.0.0.116,64483,102.194.156.97,32831,udp,http,9.09356849669382,3835,9951,benign
2025-05-02T20:02:05.461375+00:00,C417dc84c,10.0.0.193,31026,253.249.22.247,7037,tcp,https,138.24810510495442,7717,5866,benign
2025-05-02T20:02:05.461384+00:00,C01107aa8,10.0.0.208,37713,245.114.110.9,9108,udp,dns,150.68763357839927,194,7359,benign
2025-05-02T20:02:05.461394+00:00,C9d489c31,10.0.0.175,13115,247.54.75.52,42238,tcp,ftp,20.279470368881064,5041,7240,benign
2025-05-02T20:02:05.461403+00:00,C311ac8b0,10.0.0.130,22548,237.95.81.13,51818,tcp,https,190.53114746340455,7900,9967,benign
2025-05-02T20:02:05.461413+00:00,C0c1d4bdc,10.0.0.126,61024,10.0.0.99,58266,tcp,http,102.03272763669521,8163,4924,malicious
2025-05-02T20:02:05.461421+00:00,Cc1715910,10.0.0.103,50570,1.218.51.11,25025,tcp,https,210.3250994414721,8745,3990,benign
2025-05-02T20:02:05.461437+00:00,C709d9b13,10.0.0.18,17674,183.206.191.12,56380,udp,http,134.46881316166238,6720,7495,benign
2025-05-02T20:02:05.461447+00:00,Cc01db2e3,10.0.0.221,50086,61.217.223.173,10690,udp,http,85.73881776052406,2557,9650,benign
2025-05-02T20:02:05.461457+00:00,C976ad4bf,10.0.0.222,4618,73.206.242.223,27188,udp,http,271.78119258037816,4144,6723,benign
2025-05-02T20:02:05.461466+00:00,C549381df,10.0.0.2,36636,166.154.82.137,33670,tcp,dns,71.17880142337343,7562,1389,benign
2025-05-02T20:02:05.461475+00:00,C990735d3,10.0.0.147,53230,192.168.1.100,6953,tcp,dns,173.22723019809575,1045,2864,malicious
2025-05-02T20:02:05.461484+00:00,C4026d87a,10.0.0.161,51526,245.184.133.18,22540,tcp,http,40.50013134436565,7577,1651,benign
2025-05-02T20:02:05.461493+00:00,Ca5f4e2fe,10.0.0.66,37215,85.84.187.49,1934,tcp,ftp,36.69025359635685,8107,4056,benign
2025-05-02T20:02:05.461507+00:00,Ca0d2de11,10.0.0.155,31229,163.212.10.164,21425,udp,ssh,283.0708099043434,6898,1761,benign
2025-05-02T20:02:05.461518+00:00,C729e7cd5,10.0.0.78,54368,238.197.92.77,28869,tcp,dns,100.59160071661192,3719,3330,benign
2025-05-02T20:02:05.461527+00:00,C59641185,10.0.0.126,33296,181.138.215.27,42181,tcp,http,142.07996154805082,6479,9566,benign
2025-05-02T20:02:05.461537+00:00,C5fd9eeb0,10.0.0.37,50678,126.18.129.62,57339,udp,ssh,14.806263427476983,5806,8464,benign
2025-05-02T20:02:05.461546+00:00,Cfd7c6292,10.0.0.98,25944,207.66.32.240,38055,udp,dns,44.56021611616238,8559,3406,benign
2025-05-02T20:02:05.461556+00:00,C2b688b2b,10.0.0.218,17026,213.235.103.244,19716,udp,ftp,274.7227314815886,2047,3545,benign
2025-05-02T20:02:05.461565+00:00,Cd58a67eb,10.0.0.240,4255,93.184.216.34,35132,tcp,http,51.37881650380029,8676,1850,malicious
2025-05-02T20:02:05.461573+00:00,Cd708626c,10.0.0.167,24180,161.83.190.55,39921,udp,https,17.22248165781581,318,1095,benign
2025-05-02T20:02:05.461583+00:00,C663d2e8c,10.0.0.253,18881,18.99.105.116,37822,udp,ftp,222.16383824711787,1814,5793,benign
2025-05-02T20:02:05.461592+00:00,C4950acfb,10.0.0.17,60477,44.64.251.178,4620,udp,ftp,171.50172047745892,6194,8249,benign
2025-05-02T20:02:05.461602+00:00,C7a8e6444,10.0.0.94,59831,251.136.206.190,25877,udp,dns,138.62124936132398,351,6591,benign
2025-05-02T20:02:05.461611+00:00,C7876c71e,10.0.0.250,34750,78.90.218.229,50037,udp,https,52.43189947917678,9631,5408,benign
2025-05-02T20:02:05.461621+00:00,Cda066965,10.0.0.13,27726,136.46.124.112,59360,udp,http,249.14098511903538,2494,6187,benign
2025-05-02T20:02:05.461630+00:00,C093ddc48,10.0.0.9,61052,78.170.179.171,3498,udp,ftp,122.4870942156997,8846,7413,benign
2025-05-02T20:02:05.461640+00:00,C51c59d45,10.0.0.35,31561,133.252.119.158,18707,tcp,ftp,1.4059249246543088,7187,1182,benign
2025-05-02T20:02:05.461649+00:00,C8c35db90,10.0.0.2,6280,237.76.207.138,16255,udp,ssh,3.9295613599130776,6332,7686,benign
2025-05-02T20:02:05.461659+00:00,C5c871455,10.0.0.25,50758,135.169.183.51,55463,udp,dns,193.72862582541143,9502,4214,benign
2025-05-02T20:02:05.461668+00:00,Cf9cd218d,10.0.0.252,26927,78.236.95.205,61507,tcp,dns,40.394723933318325,1117,6510,benign
2025-05-02T20:02:05.461677+00:00,Cd57d5b18,10.0.0.118,6835,192.168.1.100,40024,tcp,https,181.95276416555487,7774,5770,malicious
2025-05-02T20:02:05.461686+00:00,C341ce9ec,10.0.0.104,35748,10.0.0.99,61665,udp,dns,12.456782398097156,3828,2826,malicious
2025-05-02T20:02:05.461694+00:00,Cba002fd8,10.0.0.103,6470,93.184.216.34,30365,tcp,http,209.42044346372862,243,5866,malicious
2025-05-02T20:02:05.461702+00:00,Ca7b2ce42,10.0.0.208,46803,152.155.92.111,764,udp,dns,173.12429399744485,7102,9426,benign
2025-05-02T20:02:05.461712+00:00,Cf5cadb41,10.0.0.190,62492,123.9.119.184,52319,udp,dns,208.21599409633393,497,8522,benign
2025-05-02T20:02:05.461722+00:00,C32a11a1d,10.0.0.3,59138,58.8.60.6,29440,udp,dns,50.09679025989335,1609,1010,benign
2025-05-02T20:02:05.461731+00:00,Cb613dcc7,10.0.0.106,44932,91.7.100.20,49027,tcp,http,83.0842326122429,8453,3980,benign
2025-05-02T20:02:05.461740+00:00,Cdafda3cb,10.0.0.181,64994,31.90.23.194,52809,udp,ssh,29.29957334230624,4162,3119,benign
2025-05-02T20:02:05.461750+00:00,Cd445f1b3,10.0.0.203,55817,15.209.111.198,4288,udp,ftp,293.11800417529486,5874,7546,benign
2025-05-02T20:02:05.461759+00:00,C946b1a46,10.0.0.144,6854,44.92.138.176,63825,tcp,dns,227.69941302657884,231,5754,benign
2025-05-02T20:02:05.461768+00:00,C376d9c99,10.0.0.76,43612,108.140.241.165,61118,udp,dns,206.5462660061472,4841,5653,benign
2025-05-02T20:02:05.461778+00:00,C2e29b92e,10.0.0.151,37851,171.211.112.94,64211,udp,ssh,96.52254651127035,3584,6846,benign
2025-05-02T20:02:05.461787+00:00,C99fff488,10.0.0.8,18109,93.184.216.34,29290,tcp,ftp,280.92228486835097,3492,6511,malicious
2025-05-02T20:02:05.461796+00:00,Cb4f42659,10.0.0.74,27641,234.71.188.141,59301,tcp,https,182.4170989500268,2229,8524,benign
2025-05-02T20:02:05.461806+00:00,C58841bd6,10.0.0.154,34857,60.26.59.150,19062,tcp,https,97.30732311855702,5603,4249,benign
2025-05-02T20:02:05.461815+00:00,C75dcd9fe,10.0.0.187,50360,246.86.103.121,22399,udp,dns,102.62581851735213,2244,8111,malicious
2025-05-02T20:02:05.461825+00:00,C240de0f3,10.0.0.54,62136,197.108.120.56,31241,tcp,http,64.91753815996228,7896,7470,benign
2025-05-02T20:02:05.461834+00:00,Ccde053bd,10.0.0.240,14821,16.127.140.5,55785,udp,http,162.19170188463295,4262,2578,benign
2025-05-02T20:02:05.461844+00:00,C7d6cec84,10.0.0.66,9436,4.201.228.232,2293,tcp,ftp,228.6885305733441,1579,3720,benign
2025-05-02T20:02:05.461853+00:00,C979f1f86,10.0.0.120,36117,168.183.242.26,34551,udp,http,4.218967910892798,7156,5445,benign
2025-05-02T20:02:05.461862+00:00,Cac48c84e,10.0.0.80,63862,239.94.243.48,43895,udp,https,73.53519938624034,8814,7836,benign
